providerEventId,providerMarketId,providerMarketName,statId,entityId,period,side,line,normalizationStatus
"eUlyYGlpZPVnyu1oODcx","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"eUlyYGlpZPVnyu1oODcx","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"eUlyYGlpZPVnyu1oODcx","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-2h-yn-no","Seattle Seahawks Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-2h-yn-yes","Seattle Seahawks Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-1h-yn-no","Washington Commanders Any 1st Half Points Yes/No","points","home","1h","NO","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-1h-yn-yes","Washington Commanders Any 1st Half Points Yes/No","points","home","1h","YES","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-game-yn-no","Washington Commanders Any Points Yes/No","points","home","game","NO","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-game-yn-yes","Washington Commanders Any Points Yes/No","points","home","game","YES","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"eUlyYGlpZPVnyu1oODcx","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-2h-eo-even","Seattle Seahawks 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-away-2h-eo-odd","Seattle Seahawks 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-2h-eo-even","Washington Commanders 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"eUlyYGlpZPVnyu1oODcx","points-home-2h-eo-odd","Washington Commanders 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-game-eo-even","Houston Texans Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-game-eo-odd","Houston Texans Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-game-eo-even","Indianapolis Colts Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-game-eo-odd","Indianapolis Colts Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1h-eo-even","Houston Texans 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1h-eo-odd","Houston Texans 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1q-eo-even","Houston Texans 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1q-eo-odd","Houston Texans 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1h-eo-even","Indianapolis Colts 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1h-eo-odd","Indianapolis Colts 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1q-eo-even","Indianapolis Colts 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1q-eo-odd","Indianapolis Colts 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1h-yn-no","Houston Texans Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-1h-yn-yes","Houston Texans Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1h-yn-no","Indianapolis Colts Any 1st Half Points Yes/No","points","home","1h","NO","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-1h-yn-yes","Indianapolis Colts Any 1st Half Points Yes/No","points","home","1h","YES","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-2h-yn-no","Indianapolis Colts Any 2nd Half Points Yes/No","points","home","2h","NO","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-2h-yn-yes","Indianapolis Colts Any 2nd Half Points Yes/No","points","home","2h","YES","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-2h-eo-even","Houston Texans 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-away-2h-eo-odd","Houston Texans 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-2h-eo-even","Indianapolis Colts 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"kmtQjhKbb7xyPLLKrbAp","points-home-2h-eo-odd","Indianapolis Colts 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-game-eo-even","Tennessee Titans Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-game-eo-odd","Tennessee Titans Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-game-eo-even","New York Giants Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-game-eo-odd","New York Giants Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1h-eo-even","Tennessee Titans 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1h-eo-odd","Tennessee Titans 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1q-eo-even","Tennessee Titans 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1q-eo-odd","Tennessee Titans 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-1h-eo-even","New York Giants 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-1h-eo-odd","New York Giants 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-1q-eo-even","New York Giants 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-1q-eo-odd","New York Giants 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1h-yn-no","Tennessee Titans Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-1h-yn-yes","Tennessee Titans Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-2h-yn-no","Tennessee Titans Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-2h-yn-yes","Tennessee Titans Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-game-yn-no","Tennessee Titans Any Points Yes/No","points","away","game","NO","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-game-yn-yes","Tennessee Titans Any Points Yes/No","points","away","game","YES","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-2h-eo-even","Tennessee Titans 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-away-2h-eo-odd","Tennessee Titans 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-2h-eo-even","New York Giants 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"rELr7JbZPQZgbJtOMLsh","points-home-2h-eo-odd","New York Giants 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-game-eo-even","New England Patriots Points Even/Odd","points","away","game","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-game-eo-odd","New England Patriots Points Even/Odd","points","away","game","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-game-eo-even","Jacksonville Jaguars Points Even/Odd","points","home","game","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-game-eo-odd","Jacksonville Jaguars Points Even/Odd","points","home","game","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-game-eo-odd","Total Points Even/Odd","points","all","game","ODD","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-1h-ml3way-draw","1st Half 3-Way Moneyline","points","all","1h","DRAW","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1h-ml3way-away","1st Half 3-Way Moneyline","points","away","1h","AWAY","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-1h-ml3way-home","1st Half 3-Way Moneyline","points","home","1h","HOME","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-1h-eo-even","Total 1st Half Points Even/Odd","points","all","1h","EVEN","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-1h-eo-odd","Total 1st Half Points Even/Odd","points","all","1h","ODD","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-1q-eo-even","Total 1st Quarter Points Even/Odd","points","all","1q","EVEN","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-1q-eo-odd","Total 1st Quarter Points Even/Odd","points","all","1q","ODD","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-1q-ml3way-draw","1st Quarter 3-Way Moneyline","points","all","1q","DRAW","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1h-eo-even","New England Patriots 1st Half Points Even/Odd","points","away","1h","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1h-eo-odd","New England Patriots 1st Half Points Even/Odd","points","away","1h","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1q-eo-even","New England Patriots 1st Quarter Points Even/Odd","points","away","1q","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1q-eo-odd","New England Patriots 1st Quarter Points Even/Odd","points","away","1q","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1q-ml3way-away","1st Quarter 3-Way Moneyline","points","away","1q","AWAY","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-1h-eo-even","Jacksonville Jaguars 1st Half Points Even/Odd","points","home","1h","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-1h-eo-odd","Jacksonville Jaguars 1st Half Points Even/Odd","points","home","1h","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-1q-eo-even","Jacksonville Jaguars 1st Quarter Points Even/Odd","points","home","1q","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-1q-eo-odd","Jacksonville Jaguars 1st Quarter Points Even/Odd","points","home","1q","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-1q-ml3way-home","1st Quarter 3-Way Moneyline","points","home","1q","HOME","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-2q-ml3way-draw","2nd Quarter 3-Way Moneyline","points","all","2q","DRAW","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-3q-ml3way-draw","3rd Quarter 3-Way Moneyline","points","all","3q","DRAW","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-4q-ml3way-draw","4th Quarter 3-Way Moneyline","points","all","4q","DRAW","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1h-yn-no","New England Patriots Any 1st Half Points Yes/No","points","away","1h","NO","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-1h-yn-yes","New England Patriots Any 1st Half Points Yes/No","points","away","1h","YES","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-2h-yn-no","New England Patriots Any 2nd Half Points Yes/No","points","away","2h","NO","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-2h-yn-yes","New England Patriots Any 2nd Half Points Yes/No","points","away","2h","YES","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-2q-ml3way-away","2nd Quarter 3-Way Moneyline","points","away","2q","AWAY","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-3q-ml3way-away","3rd Quarter 3-Way Moneyline","points","away","3q","AWAY","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-4q-ml3way-away","4th Quarter 3-Way Moneyline","points","away","4q","AWAY","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-2h-yn-no","Jacksonville Jaguars Any 2nd Half Points Yes/No","points","home","2h","NO","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-2h-yn-yes","Jacksonville Jaguars Any 2nd Half Points Yes/No","points","home","2h","YES","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-2q-ml3way-home","2nd Quarter 3-Way Moneyline","points","home","2q","HOME","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-3q-ml3way-home","3rd Quarter 3-Way Moneyline","points","home","3q","HOME","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-4q-ml3way-home","4th Quarter 3-Way Moneyline","points","home","4q","HOME","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-2h-ml3way-draw","2nd Half 3-Way Moneyline","points","all","2h","DRAW","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-2h-ml3way-away","2nd Half 3-Way Moneyline","points","away","2h","AWAY","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-2h-ml3way-home","2nd Half 3-Way Moneyline","points","home","2h","HOME","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-2h-eo-even","Total 2nd Half Points Even/Odd","points","all","2h","EVEN","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-all-2h-eo-odd","Total 2nd Half Points Even/Odd","points","all","2h","ODD","","UNMAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-2h-eo-even","New England Patriots 2nd Half Points Even/Odd","points","away","2h","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-away-2h-eo-odd","New England Patriots 2nd Half Points Even/Odd","points","away","2h","ODD","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-2h-eo-even","Jacksonville Jaguars 2nd Half Points Even/Odd","points","home","2h","EVEN","","PARTIALLY_MAPPED"
"u0NluMQO7DCgO44ry2hE","points-home-2h-eo-odd","Jacksonville Jaguars 2nd Half Points Even/Odd","points","home","2h","ODD","","PARTIALLY_MAPPED"
"APgCtTjgC4d3bgL5EeOH","defense_safeties-all-game-yn-no","Any Defensive Safeties Yes/No","defense_safeties","all","game","NO","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","defense_safeties-all-game-yn-yes","Any Defensive Safeties Yes/No","defense_safeties","all","game","YES","","UNMAPPED"
"APgCtTjgC4d3bgL5EeOH","points-all-game-eo-even","Total Points Even/Odd","points","all","game","EVEN","","UNMAPPED"
